"","orig.ident","nCount_RNA","nFeature_RNA","Cell","Batch","Group","ExpLibSize","RNA_snn_res.0.8","seurat_clusters"
"Cell870","SeuratProject",62757,8496,"Cell870","Batch1","Group4",62848.702847736,"3","3"
"Cell871","SeuratProject",45904,7311,"Cell871","Batch1","Group1",45956.4322561991,"2","2"
"Cell872","SeuratProject",64279,8541,"Cell872","Batch1","Group3",64385.6887676876,"6","6"
"Cell873","SeuratProject",87170,9727,"Cell873","Batch1","Group3",87241.5258217171,"0","0"
"Cell874","SeuratProject",50814,7700,"Cell874","Batch1","Group2",50080.781258238,"2","2"
"Cell875","SeuratProject",45875,7350,"Cell875","Batch1","Group3",45740.0964218291,"2","2"
"Cell876","SeuratProject",57512,8151,"Cell876","Batch1","Group3",56736.413668501,"1","1"
"Cell877","SeuratProject",65979,8617,"Cell877","Batch1","Group2",65622.402225943,"3","3"
"Cell878","SeuratProject",68703,8848,"Cell878","Batch1","Group3",68450.5640105016,"6","6"
"Cell879","SeuratProject",41042,6988,"Cell879","Batch1","Group2",40983.1599742063,"2","2"
"Cell880","SeuratProject",58948,8196,"Cell880","Batch1","Group2",59207.1108447178,"1","1"
"Cell881","SeuratProject",76437,9285,"Cell881","Batch1","Group2",76474.7344043382,"5","5"
"Cell882","SeuratProject",63373,8499,"Cell882","Batch1","Group1",63613.1443152216,"2","2"
"Cell883","SeuratProject",73306,8999,"Cell883","Batch1","Group3",73407.7162322548,"3","3"
"Cell884","SeuratProject",67836,8744,"Cell884","Batch1","Group2",67652.8894666475,"0","0"
"Cell885","SeuratProject",87271,9762,"Cell885","Batch1","Group4",88299.5820506077,"2","2"
"Cell886","SeuratProject",69830,8871,"Cell886","Batch1","Group2",69515.4199395029,"1","1"
"Cell887","SeuratProject",47193,7379,"Cell887","Batch1","Group1",47308.4046621344,"0","0"
"Cell888","SeuratProject",61508,8434,"Cell888","Batch1","Group3",61795.0635526202,"0","0"
"Cell889","SeuratProject",73764,8985,"Cell889","Batch1","Group3",73181.4715515569,"3","3"
"Cell890","SeuratProject",57550,8126,"Cell890","Batch1","Group2",56575.8723547947,"5","5"
"Cell891","SeuratProject",58805,8240,"Cell891","Batch1","Group1",58625.0100874628,"4","4"
"Cell892","SeuratProject",64244,8600,"Cell892","Batch1","Group1",63810.3475471495,"4","4"
"Cell893","SeuratProject",76609,9186,"Cell893","Batch1","Group1",75836.9401257617,"4","4"
"Cell894","SeuratProject",59940,8283,"Cell894","Batch1","Group3",59903.1890955962,"5","5"
"Cell895","SeuratProject",74911,9147,"Cell895","Batch1","Group3",75096.098698759,"4","4"
"Cell896","SeuratProject",59782,8261,"Cell896","Batch1","Group1",60024.5004901177,"1","1"
"Cell897","SeuratProject",92098,9952,"Cell897","Batch1","Group2",91783.9910929374,"1","1"
"Cell898","SeuratProject",66789,8650,"Cell898","Batch1","Group3",67175.0936355991,"6","6"
"Cell899","SeuratProject",54388,7846,"Cell899","Batch1","Group1",53664.988011829,"6","6"
"Cell900","SeuratProject",54141,7881,"Cell900","Batch1","Group1",54436.8591394549,"6","6"
"Cell901","SeuratProject",63577,8496,"Cell901","Batch1","Group1",63836.5618232869,"1","1"
"Cell902","SeuratProject",73388,9064,"Cell902","Batch1","Group1",72865.898650051,"4","4"
"Cell903","SeuratProject",64838,8593,"Cell903","Batch1","Group4",64182.858534082,"6","6"
"Cell904","SeuratProject",54094,7888,"Cell904","Batch1","Group3",53760.5905533076,"2","2"
"Cell905","SeuratProject",73843,9143,"Cell905","Batch1","Group2",74114.9698144773,"1","1"
"Cell906","SeuratProject",67260,8649,"Cell906","Batch1","Group1",66235.6678421923,"1","1"
"Cell907","SeuratProject",54925,7998,"Cell907","Batch1","Group3",55094.071599648,"1","1"
"Cell908","SeuratProject",47238,7250,"Cell908","Batch1","Group2",46458.9774477308,"6","6"
"Cell909","SeuratProject",61675,8426,"Cell909","Batch1","Group1",61767.4268668613,"0","0"
"Cell910","SeuratProject",58401,8268,"Cell910","Batch1","Group1",58725.0870415553,"6","6"
"Cell911","SeuratProject",85273,9657,"Cell911","Batch1","Group1",84711.0698931767,"0","0"
"Cell912","SeuratProject",85740,9683,"Cell912","Batch1","Group3",85970.9204191474,"6","6"
"Cell913","SeuratProject",63644,8518,"Cell913","Batch1","Group2",64114.6860528537,"5","5"
"Cell914","SeuratProject",56755,8090,"Cell914","Batch1","Group1",57049.8911465431,"6","6"
"Cell915","SeuratProject",51402,7663,"Cell915","Batch1","Group1",51212.399205307,"0","0"
"Cell916","SeuratProject",67989,8764,"Cell916","Batch1","Group1",68266.3395624154,"2","2"
"Cell917","SeuratProject",65008,8697,"Cell917","Batch1","Group2",65410.7354021864,"0","0"
"Cell918","SeuratProject",60855,8311,"Cell918","Batch1","Group1",60564.9369635073,"6","6"
"Cell919","SeuratProject",69638,8886,"Cell919","Batch1","Group2",69046.6187161655,"1","1"
"Cell920","SeuratProject",52910,7865,"Cell920","Batch1","Group2",53341.5229663853,"0","0"
"Cell921","SeuratProject",55750,8105,"Cell921","Batch1","Group3",55884.1385401837,"3","3"
"Cell922","SeuratProject",53287,7856,"Cell922","Batch1","Group3",53634.397415113,"0","0"
"Cell923","SeuratProject",60904,8367,"Cell923","Batch1","Group2",60492.3872171121,"1","1"
"Cell924","SeuratProject",42858,7048,"Cell924","Batch1","Group1",42333.0547642353,"2","2"
"Cell925","SeuratProject",77244,9262,"Cell925","Batch1","Group1",77563.5182649384,"4","4"
"Cell926","SeuratProject",54243,7888,"Cell926","Batch1","Group4",53570.5182927913,"0","0"
"Cell927","SeuratProject",50658,7681,"Cell927","Batch1","Group4",50977.0532697172,"6","6"
"Cell928","SeuratProject",61681,8358,"Cell928","Batch1","Group2",61045.687675629,"1","1"
"Cell929","SeuratProject",54401,7943,"Cell929","Batch1","Group2",54410.6111716069,"1","1"
"Cell930","SeuratProject",46455,7323,"Cell930","Batch1","Group1",46276.2028614492,"0","0"
"Cell931","SeuratProject",74951,9204,"Cell931","Batch1","Group1",74678.283181374,"0","0"
"Cell932","SeuratProject",43976,7102,"Cell932","Batch1","Group2",44150.9421483213,"0","0"
"Cell933","SeuratProject",67038,8760,"Cell933","Batch1","Group3",67272.0560852772,"4","4"
"Cell934","SeuratProject",66164,8620,"Cell934","Batch1","Group1",65967.4431696721,"6","6"
"Cell935","SeuratProject",62822,8572,"Cell935","Batch1","Group3",62304.7729476001,"0","0"
"Cell936","SeuratProject",64639,8560,"Cell936","Batch1","Group3",65043.7396562224,"3","3"
"Cell937","SeuratProject",53971,7886,"Cell937","Batch1","Group4",54443.9524392038,"2","2"
"Cell938","SeuratProject",65073,8643,"Cell938","Batch1","Group3",65189.7057309837,"1","1"
"Cell939","SeuratProject",52855,7871,"Cell939","Batch1","Group1",53229.3061159327,"1","1"
"Cell940","SeuratProject",66271,8773,"Cell940","Batch1","Group1",66833.29871219,"1","1"
"Cell941","SeuratProject",87167,9803,"Cell941","Batch1","Group1",87546.1091853891,"1","1"
"Cell942","SeuratProject",52564,7721,"Cell942","Batch1","Group1",51846.0795922954,"5","5"
"Cell943","SeuratProject",77493,9347,"Cell943","Batch1","Group1",77702.3318431704,"4","4"
"Cell944","SeuratProject",66368,8642,"Cell944","Batch1","Group3",66799.4989375668,"3","3"
"Cell945","SeuratProject",59739,8255,"Cell945","Batch1","Group3",59518.4621842488,"6","6"
"Cell946","SeuratProject",53927,7895,"Cell946","Batch1","Group4",53563.9377772184,"1","1"
"Cell947","SeuratProject",46166,7300,"Cell947","Batch1","Group1",46137.8224563356,"3","3"
"Cell948","SeuratProject",60459,8383,"Cell948","Batch1","Group1",59441.167465611,"2","2"
"Cell949","SeuratProject",64992,8591,"Cell949","Batch1","Group2",65192.5625861691,"3","3"
"Cell950","SeuratProject",57008,8045,"Cell950","Batch1","Group1",57457.4052635838,"6","6"
"Cell951","SeuratProject",53940,7903,"Cell951","Batch1","Group2",53469.9362703583,"3","3"
"Cell952","SeuratProject",93280,9935,"Cell952","Batch1","Group2",93476.1952004103,"1","1"
"Cell953","SeuratProject",61682,8334,"Cell953","Batch1","Group2",60969.8549233225,"1","1"
"Cell954","SeuratProject",68021,8794,"Cell954","Batch1","Group2",68318.1979343099,"5","5"
"Cell955","SeuratProject",55969,8071,"Cell955","Batch1","Group4",55917.0777018522,"4","4"
"Cell956","SeuratProject",53059,7915,"Cell956","Batch1","Group1",52960.1119718235,"0","0"
"Cell957","SeuratProject",49804,7597,"Cell957","Batch1","Group2",49424.8666340627,"5","5"
"Cell958","SeuratProject",50863,7668,"Cell958","Batch1","Group3",50859.3380787734,"2","2"
"Cell959","SeuratProject",61364,8418,"Cell959","Batch1","Group1",62075.7157164949,"0","0"
"Cell960","SeuratProject",63862,8584,"Cell960","Batch1","Group2",63779.1566925786,"1","1"
"Cell961","SeuratProject",80280,9368,"Cell961","Batch1","Group3",79630.4113626991,"4","4"
"Cell962","SeuratProject",60130,8298,"Cell962","Batch1","Group1",60731.4566091016,"1","1"
"Cell963","SeuratProject",48823,7491,"Cell963","Batch1","Group1",48878.5690102468,"4","4"
"Cell964","SeuratProject",70509,8979,"Cell964","Batch1","Group3",69937.1302500688,"0","0"
"Cell965","SeuratProject",51971,7759,"Cell965","Batch1","Group1",52527.8270670429,"0","0"
"Cell966","SeuratProject",49149,7532,"Cell966","Batch1","Group1",48763.5934016497,"3","3"
"Cell967","SeuratProject",46067,7319,"Cell967","Batch1","Group3",46028.7022625865,"3","3"
"Cell968","SeuratProject",68218,8910,"Cell968","Batch1","Group1",68960.8462705929,"4","4"
"Cell969","SeuratProject",63510,8501,"Cell969","Batch1","Group3",63727.0860811325,"3","3"
"Cell970","SeuratProject",71126,8989,"Cell970","Batch1","Group1",71744.732281173,"4","4"
"Cell971","SeuratProject",67521,8732,"Cell971","Batch1","Group1",67378.3313021619,"6","6"
"Cell972","SeuratProject",65509,8655,"Cell972","Batch1","Group2",66012.4001238044,"1","1"
"Cell973","SeuratProject",59852,8254,"Cell973","Batch1","Group4",59226.7392830754,"5","5"
"Cell974","SeuratProject",63756,8533,"Cell974","Batch1","Group3",63997.1056080969,"0","0"
"Cell975","SeuratProject",56145,8034,"Cell975","Batch1","Group4",56281.0626981999,"4","4"
"Cell976","SeuratProject",48905,7495,"Cell976","Batch1","Group1",48924.9443409611,"6","6"
"Cell977","SeuratProject",70315,8931,"Cell977","Batch1","Group1",69948.7746529285,"2","2"
"Cell978","SeuratProject",45744,7231,"Cell978","Batch1","Group4",45677.5949011546,"4","4"
"Cell979","SeuratProject",60458,8372,"Cell979","Batch1","Group1",60074.1818072035,"6","6"
"Cell980","SeuratProject",52684,7871,"Cell980","Batch1","Group2",52805.7699080157,"1","1"
"Cell981","SeuratProject",54551,7950,"Cell981","Batch1","Group1",54471.0951754743,"6","6"
"Cell982","SeuratProject",85664,9725,"Cell982","Batch1","Group3",86023.9976216598,"5","5"
"Cell983","SeuratProject",46488,7283,"Cell983","Batch1","Group1",46612.5925758642,"4","4"
"Cell984","SeuratProject",74985,9097,"Cell984","Batch1","Group1",74289.6936105725,"0","0"
"Cell985","SeuratProject",63611,8455,"Cell985","Batch1","Group2",63763.4644103773,"3","3"
"Cell986","SeuratProject",66767,8668,"Cell986","Batch1","Group4",66042.4772958478,"5","5"
"Cell987","SeuratProject",93811,9993,"Cell987","Batch1","Group3",93371.4832220635,"5","5"
"Cell988","SeuratProject",27231,5505,"Cell988","Batch1","Group3",27669.4095701538,"3","3"
"Cell989","SeuratProject",63531,8602,"Cell989","Batch1","Group3",64118.0311333923,"1","1"
"Cell990","SeuratProject",56983,8060,"Cell990","Batch1","Group1",56417.6317655852,"6","6"
"Cell991","SeuratProject",64996,8596,"Cell991","Batch1","Group1",65052.5091790403,"3","3"
"Cell992","SeuratProject",47745,7372,"Cell992","Batch1","Group1",47096.6835496408,"0","0"
"Cell993","SeuratProject",50000,7674,"Cell993","Batch1","Group2",50014.3215989142,"2","2"
"Cell994","SeuratProject",61866,8349,"Cell994","Batch1","Group2",61569.6390332485,"0","0"
"Cell995","SeuratProject",49194,7498,"Cell995","Batch1","Group1",49093.9640034557,"0","0"
"Cell996","SeuratProject",55582,7871,"Cell996","Batch1","Group1",55535.6467274806,"1","1"
"Cell997","SeuratProject",58049,8189,"Cell997","Batch1","Group2",58046.5815210943,"1","1"
"Cell998","SeuratProject",54073,7962,"Cell998","Batch1","Group2",54308.5237711616,"1","1"
"Cell999","SeuratProject",50318,7606,"Cell999","Batch1","Group1",50252.2603647218,"3","3"
"Cell1000","SeuratProject",73943,9073,"Cell1000","Batch1","Group2",73883.4484430926,"2","2"
